recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,reference_geometry_status,reference_frame,reference_geometry_provenance,operational_consensus,operational_status,proposal_selected,consensus_disagreement_cells,minimum_temporal_step_inliers,minimum_temporal_step_inlier_ratio
E6C2-1N,28,863,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-1N,29,869,E6C2-1N.mp4,1c949646ee39f4dca46d10651d9465ef48643580591b99f0579ab377d6c6dbef,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,1,880,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,2,886,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,3,892,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,4,896,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,5,899,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,6,905,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,7,911,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,8,917,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,9,923,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,10,929,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,11,935,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,12,941,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,13,947,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,14,953,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,15,959,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,16,965,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,17,971,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,18,977,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,19,986,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,20,989,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,21,995,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,22,1001,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,23,1007,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,24,1013,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,25,1019,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,26,1026,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,27,1031,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,28,1037,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,29,1043,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,30,1049,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,31,1055,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,32,1061,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,33,1067,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,34,1073,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,35,1079,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C2-N,36,1085,E6C2-N.mp4,42e70b82c29615121b1b0029601f585d62b758c2f33947b816ec7c6510675da0,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,1,642,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,2,648,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,3,654,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,4,660,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,5,661,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,6,672,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,7,673,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,8,684,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,9,690,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,10,691,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,11,697,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,12,708,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,13,709,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,14,715,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,15,721,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,16,727,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,17,733,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,18,738,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,19,744,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,20,752,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,21,757,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,22,763,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,23,769,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,24,775,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,25,781,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,26,787,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,27,794,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,28,798,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,29,804,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,30,811,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,31,816,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,32,822,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,33,828,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,34,834,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-18,35,841,E6C3-18.mp4,386a94a292cc1ccd7c0955215b3ea035ec919668c05dea3ecde0e6b23bb0a69b,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,1,740,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,2,746,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,3,750,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,4,758,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,5,759,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,6,770,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,7,770,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,8,776,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,9,782,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,10,789,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,11,795,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,12,801,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,13,806,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,14,812,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,15,818,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,16,819,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,17,825,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,18,836,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,19,842,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,20,848,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,21,853,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,22,860,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,23,866,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,24,870,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,25,878,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,26,879,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,27,885,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,28,891,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,29,897,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
E6C3-1L,30,903,E6C3-1L.mp4,3303c4db10a231ed51d89edb8e56932c233f1e62a5540639a31161d84db91d17,review-only-hybrid-loftr-direct-temporal-lattice-diamond-v1,pending,False,awaiting-reviewed-reference,,,False,awaiting reviewed reference geometry,,,,
